name,twt_handle,tweet_body,post_date,reply_cnt,rt_cnt,like_cnt
Edward Green,@CoachEGreen,listing:  Mutant   Ape   Yacht Club  #1778 - Ξ28,2022-03-23T07:31:25.000Z,,,
clipped,@0xClipped,"Collection Name:  mutant - ape - yacht-club Floor Price: 21.85 Ξ
24hr Change: +15.03%  Total Volume: 287082.29 Ξ
One Day Volume: 1356.26 Ξ
Total Sales: 27915
Daily Sales: 56

Opensea:  http:// ant-ape-yacht-club … Floor buy:  http:// ant-ape-yacht-club?search[sortAscending]=true&search[sortBy]=PRICE&search[toggles][0]=BUY_NOW …   Unix: 1648019994",2022-03-23T07:19:54.000Z,,,
NFT_Analyzer,@NFT_Analyzer,listing:  Mutant   Ape   Yacht Club  #10723 - Ξ30.55,2022-03-23T07:19:45.000Z,,,
Edward Green,@CoachEGreen,listing:  Mutant   Ape   Yacht Club  #10723 - Ξ30.55,2022-03-23T07:19:45.000Z,,,
Edward Green,@CoachEGreen,listing:  Mutant   Ape   Yacht Club  #2160 - Ξ30.2502,2022-03-23T07:16:51.000Z,,,
Trengible - Discover the nft trends,@Trengible," - ElCrypto1 just bought #17854 for 23 ETH ($67,797.33)

Collection:  Mutant   Ape   Yacht Club Date: 2022-03-23 06:35:36 (GMT 0)

Detail:  https:// ht-club/17854-0x60e4d786628fea6478f785a6d7e704777c86a7c6-17854 …",2022-03-23T06:36:23.000Z,,,
NFT Monitor,@NFT_Monitor,  Mutant   Ape   Yacht Club  |  #MAYC   #NFT #17854 sold for 23 ETH (67.80K $)   https:// 786628fea6478f785a6d7e704777c86a7c6/17854 …,2022-03-23T06:35:50.000Z,1,,
nanocube.io | NFT alerts #2,@nanocubealerts2,"Mutant   Ape   Yacht Club  #17854 sold for 23 ETH! ($68070.11)

-  https:// 786628fea6478f785a6d7e704777c86a7c6/17854 … -  https:// 60e4d786628fea6478f785a6d7e704777c86a7c6/17854 … Rarity  : #14242/18022 #mayc   #mutantape    #mutantapeclub   #nft   #nanocube",2022-03-23T06:35:42.000Z,,1,
火星财经Mars Finance,@FinanceMars,"「CryptoSlam策略师：随着4月美国税收季节的临近，从NFT中获利的投资者将开始重新投资较小的收藏品」

火星财经消息，根据NFT数据聚合商CryptoSlam数据，BAYC以及 Mutant   Ape   Yacht Club 、Bored  Ape  Kennel Club和Bored  Ape  Chemistry Club上周四的日销售额总计超过1亿美元。",2022-03-23T06:30:00.000Z,1,,1
Blockrose区块玫瑰,@blockrosevip,【CryptoSlam策略师：随着4月美国税收季节的临近，从NFT中获利的投资者将开始重新投资较小的收藏品】根据 NFT 数据聚合商 CryptoSlam数据，BAYC 以及  Mutant   Ape   Yacht Club 、Bored  Ape  Kennel Club 和 Bored  Ape  Chemistry Club 上周四的日销售额总计超过 1 亿美元。与此同时,2022-03-23T06:08:02.000Z,,,
AZerBlock艾泽区块,@AZerBlock,此前在3 月 19 日，Yuga Labs 在社交媒体上公布其新项目「Otherside」的宣传视频，视频内出镜的 NFT 系列包括 Bored  Ape   Yacht Club 、 Mutant   Ape   Yacht Club 、CryptoPunks、Meebits、CoolCats、World of Women 以及 Nouns。,2022-03-23T06:04:27.000Z,13,13,13
lunado,@JuergenPlatzer,mutant   ape   yacht club   #APECOIN   #NFT  #495,2022-03-23T06:02:44.000Z,,,5
YeulerDAO,@AyaydOmur,根据 NFT 数据聚合商 CryptoSlam数据，BAYC 以及  Mutant   Ape   Yacht Club 、Bored  Ape  Kennel Club 和 Bored  Ape  Chemistry Club 上周四的日销售额总计超过 1 亿美元。与此同时，,2022-03-23T05:59:57.000Z,,,2
NftBossAlert,@nftbossalert,"Collection:  Mutant   Ape   Yacht Club  Mutant   Ape   Yacht Club  was bought
Price: 35 ETH ($103374.25) 
Seller: chedelic-vault
Buyer: Unnamed https:// 786628fea6478f785a6d7e704777c86a7c6/9225 …  #MAYC   #NFTSales   #NFTWhale",2022-03-23T04:37:05.000Z,1,,
nanocube.io | NFT alerts #2,@nanocubealerts2,"Mutant   Ape   Yacht Club  #9225 sold for 35 ETH! ($102798.50)

-  https:// 786628fea6478f785a6d7e704777c86a7c6/9225 … -  https:// 60e4d786628fea6478f785a6d7e704777c86a7c6/9225 … Rarity  : #3707/18022 #mayc   #mutantape    #mutantapeclub   #nft   #nanocube",2022-03-23T04:36:58.000Z,,3,1
NFT_Analyzer,@NFT_Analyzer,listing:  Mutant   Ape   Yacht Club  #2160 - Ξ30.251,2022-03-23T04:32:33.000Z,,,
Edward Green,@CoachEGreen,listing:  Mutant   Ape   Yacht Club  #2160 - Ξ30.251,2022-03-23T04:32:33.000Z,,,
NFT_Analyzer,@NFT_Analyzer,listing:  Mutant   Ape   Yacht Club  #4015 - Ξ25,2022-03-23T04:29:36.000Z,,,
Edward Green,@CoachEGreen,listing:  Mutant   Ape   Yacht Club  #4015 - Ξ25,2022-03-23T04:29:36.000Z,,,
Trengible - Discover the nft trends,@Trengible," - JJ919 just bought #361 for 23.2 ETH ($68,684.53)

Collection:  Mutant   Ape   Yacht Club Date: 2022-03-23 04:25:26 (GMT 0)

Detail:  https:// ht-club/361-0x60e4d786628fea6478f785a6d7e704777c86a7c6-361 …",2022-03-23T04:26:11.000Z,,,1
NFT Tracker SOLE Tools,@soletoolsapp,"More here:  https:// Ξ32.399 Bored  Ape  Chemistry Club (#0)
Ξ22.4    Mutant   Ape   Yacht Club  (#15656)
Ξ22.2    Mutant   Ape   Yacht Club  (#6142) #OpenSeaArt   #KuCoin   #Coinbase   #IsleofMan",2022-03-23T04:09:03.000Z,,,1
NFT FLOOR PRICE UPDATES,@0xbotfather,"Featured Collection:  @TheLoomSociety Daily floor price update

Cryptopunks: 72.9Ξ (  0.55%)
Bored  Ape  YC: 101.69Ξ (  0.68%) Mutant   Ape   Yacht Club : 21.92Ξ (  3.4%)
CLONE X  X TAKASHI MURAKAMI: 14.85Ξ (  4.58%)
VeeFriends: 16.49Ξ (  -0.66%)",2022-03-23T04:07:00.000Z,1,,
Trengible - Discover the nft trends,@Trengible," - baiyu1 just bought #15656 for 22.4 ETH ($66,243.97)

Collection:  Mutant   Ape   Yacht Club Date: 2022-03-23 04:01:57 (GMT 0)

Detail:  https:// ht-club/15656-0x60e4d786628fea6478f785a6d7e704777c86a7c6-15656 …",2022-03-23T04:03:20.000Z,,,1
NFT Monitor,@NFT_Monitor,  Mutant   Ape   Yacht Club  |  #MAYC   #NFT #15656 sold for 22.4 ETH (66.24K $)   https:// 786628fea6478f785a6d7e704777c86a7c6/15656 …,2022-03-23T04:02:05.000Z,,1,
nanocube.io | NFT alerts #2,@nanocubealerts2,"Mutant   Ape   Yacht Club  #15656 sold for 22.4 ETH! ($66207.68)

-  https:// 786628fea6478f785a6d7e704777c86a7c6/15656 … -  https:// 60e4d786628fea6478f785a6d7e704777c86a7c6/15656 …  #mayc   #mutantape    #mutantapeclub   #nft   #nanocube",2022-03-23T04:02:01.000Z,,,
Trengible - Discover the nft trends,@Trengible," - JAChillen just bought #6142 for 22.2 ETH ($65,652.50)

Collection:  Mutant   Ape   Yacht Club Date: 2022-03-23 03:59:06 (GMT 0)

Detail:  https:// ht-club/6142-0x60e4d786628fea6478f785a6d7e704777c86a7c6-6142 …",2022-03-23T04:00:16.000Z,,,
nanocube.io | NFT alerts #2,@nanocubealerts2,"Mutant   Ape   Yacht Club  #25202 sold for 24.75 ETH! ($73736.19)

-  https:// 786628fea6478f785a6d7e704777c86a7c6/25202 … -  https:// 60e4d786628fea6478f785a6d7e704777c86a7c6/25202 … Rarity  : #16826/18022 #mayc   #mutantape    #mutantapeclub   #nft   #nanocube",2022-03-23T02:27:36.000Z,,,
nanocube.io | NFT alerts #2,@nanocubealerts2,"Mutant   Ape   Yacht Club  #14208 sold for 26.5 ETH! ($78949.86)

-  https:// 786628fea6478f785a6d7e704777c86a7c6/14208 … -  https:// 60e4d786628fea6478f785a6d7e704777c86a7c6/14208 … Rarity  : #9397/18022 #mayc   #mutantape    #mutantapeclub   #nft   #nanocube",2022-03-23T02:27:28.000Z,,,1
Great_eSpace,@great_espace,"I never got into Top Shot, but you should pick up a MAYC  Mutant  from the Bored  Ape   Yacht Club !

Go Vols and let me know if you ever want to chat NFTs with a UT alumni!",2022-03-23T02:09:12.000Z,,,
NFT FLOOR PRICE UPDATES,@0xbotfather,"Featured Collection:  @TheLoomSociety Daily floor price update

Cryptopunks: 72.9Ξ (  0.55%)
Bored  Ape  YC: 101.69Ξ (  0.0%) Mutant   Ape   Yacht Club : 21.92Ξ (  3.4%)
CLONE X  X TAKASHI MURAKAMI: 14.85Ξ (  4.58%)
VeeFriends: 16.5Ξ (  1.23%)",2022-03-23T02:07:04.000Z,1,,
NFT Whale Alert,@nftwhalealert,"Hourly Top Volume
(B)APETAVERSE: Ξ252.31 ($747,004.91) Mutant   Ape   Yacht Club : Ξ82.47 ($244,168.93)
CLONE X - X TAKASHI MURAKAMI: Ξ73.76 ($218,383.30)
DAPE: Genesis: Ξ42.50 ($125,825.55)
VeeFriends: Ξ30.00 ($88,821.00)",2022-03-23T02:00:08.000Z,,2,3
testron,@testron4,"Swap #9315

Creator Assets:
21 ETH

Counterpart Assets: Mutant   Ape   Yacht Club  #1890",2022-03-23T01:42:43.000Z,,,
mutantapebot,@mutantapebot_,"Swap #9315

Creator Assets:
21 ETH

Counterpart Assets: Mutant   Ape   Yacht Club  #1890",2022-03-23T01:42:42.000Z,,,2
boredapebot,@boredapebot,"Swap #9315

Creator Assets:
21 ETH

Counterpart Assets: Mutant   Ape   Yacht Club  #1890",2022-03-23T01:42:41.000Z,,2,6
NFT_Analyzer,@NFT_Analyzer,listing:  Mutant   Ape   Yacht Club  #2855 - Ξ55,2022-03-23T01:24:55.000Z,,,
Edward Green,@CoachEGreen,listing:  Mutant   Ape   Yacht Club  #2855 - Ξ55,2022-03-23T01:24:55.000Z,,,
Edward Green,@CoachEGreen,listing:  Mutant   Ape   Yacht Club  #210 - Ξ21.85,2022-03-23T01:24:49.000Z,,,
NFT_Analyzer,@NFT_Analyzer,listing:  Mutant   Ape   Yacht Club  #210 - Ξ21.85,2022-03-23T01:24:49.000Z,,,
Edward Green,@CoachEGreen,listing:  Mutant   Ape   Yacht Club  #29778 - Ξ31.5,2022-03-23T01:23:02.000Z,,2,
NFT_Analyzer,@NFT_Analyzer,listing:  Mutant   Ape   Yacht Club  #29778 - Ξ31.5,2022-03-23T01:23:02.000Z,,,
NFT_Analyzer,@NFT_Analyzer,listing:  Mutant   Ape   Yacht Club  #8307 - Ξ29,2022-03-23T01:20:08.000Z,,,
Edward Green,@CoachEGreen,listing:  Mutant   Ape   Yacht Club  #8307 - Ξ29,2022-03-23T01:20:08.000Z,,,
nanocube.io | NFT alerts #2,@nanocubealerts2,"Mutant   Ape   Yacht Club  #1389 sold for 27.005 ETH! ($80421.70)

-  https:// 786628fea6478f785a6d7e704777c86a7c6/1389 … -  https:// 60e4d786628fea6478f785a6d7e704777c86a7c6/1389 … Rarity  : #3013/18022 #mayc   #mutantape    #mutantapeclub   #nft   #nanocube",2022-03-23T00:21:18.000Z,,1,2
B圈老狐狸@Cryto wily fox,B圈老狐狸@Cryto wily fox,此前报道，Otherside的宣传视频，出镜的  #NFT  系列包括  #Bored   Ape   Yacht Club 、 #Mutant    Ape   Yacht Club 、 #CryptoPunks 、 #Meebits 、 #CoolCats 、World of Women 以及  #Nouns 。,2022-03-23T00:10:19.000Z,,1,3
NFT FLOOR PRICE UPDATES,@0xbotfather,"Featured Collection:  @TheLoomSociety Daily floor price update

Cryptopunks: 72.9Ξ (  0.55%)
Bored  Ape  YC: 101.69Ξ (  0.0%) Mutant   Ape   Yacht Club : 21.2Ξ (  0.0%)
CLONE X  X TAKASHI MURAKAMI: 14.85Ξ (  4.58%)
VeeFriends: 16.5Ξ (  1.23%)",2022-03-23T00:07:01.000Z,1,,
NFT Whale Alert,@nftwhalealert,"Hourly Top Volume
MURI by Haus: Ξ99.69 ($295,986.59) Mutant   Ape   Yacht Club : Ξ45.97 ($136,494.58)
CLONE X - X TAKASHI MURAKAMI: Ξ44.16 ($131,120.02)
Doodles: Ξ39.75 ($118,026.10)
World of Women: Ξ27.79 ($82,514.35)",2022-03-23T00:00:10.000Z,,1,8
testron,@testron4,"Swap #9311

Creator Assets:
21.4 ETH

Counterpart Assets: Mutant   Ape   Yacht Club  #7864",2022-03-22T23:43:51.000Z,,,
mutantapebot,@mutantapebot_,"Swap #9311

Creator Assets:
21.4 ETH

Counterpart Assets: Mutant   Ape   Yacht Club  #7864",2022-03-22T23:43:50.000Z,,,
boredapebot,@boredapebot,"Swap #9311

Creator Assets:
21.4 ETH

Counterpart Assets: Mutant   Ape   Yacht Club  #7864",2022-03-22T23:43:49.000Z,,1,
Trengible - Discover the nft trends,@Trengible," - oaferVault just bought #3353 for 24 ETH ($72,322.80)

Collection:  Mutant   Ape   Yacht Club Date: 2022-03-22 23:35:11 (GMT 0)

Detail:  https:// ht-club/3353-0x60e4d786628fea6478f785a6d7e704777c86a7c6-3353 …",2022-03-22T23:36:16.000Z,,,
NFT Monitor,@NFT_Monitor,  Mutant   Ape   Yacht Club  |  #MAYC   #NFT #2340 sold for 22.5 ETH (67.80K $)   https:// 786628fea6478f785a6d7e704777c86a7c6/2340 …,2022-03-22T22:49:29.000Z,,2,1
nanocube.io | NFT alerts #2,@nanocubealerts2,"Mutant   Ape   Yacht Club  #2340 sold for 22.5 ETH! ($67399.43)

-  https:// 786628fea6478f785a6d7e704777c86a7c6/2340 … -  https:// 60e4d786628fea6478f785a6d7e704777c86a7c6/2340 … Rarity  : #14349/18022 #mayc   #mutantape    #mutantapeclub   #nft   #nanocube",2022-03-22T22:49:16.000Z,,1,2
Robert20,@Robert20_5600,"3/3 Top Volume of the Last 24 Hours

1. Bored  Ape   Yacht Club  - 1.52K ETH traded (current floor of 101 ETH)
2.  Mutant   Ape   Yacht Club  - 1.27K ETH traded (current floor of 21.99 ETH)
3. World of Women - 1.15K ETH traded (current floor of 13.49 ETH)",2022-03-22T22:39:44.000Z,,,2
NFT_Analyzer,@NFT_Analyzer,listing:  Mutant   Ape   Yacht Club  #2340 - Ξ22.5,2022-03-22T22:30:51.000Z,,,
Edward Green,@CoachEGreen,listing:  Mutant   Ape   Yacht Club  #2340 - Ξ22.5,2022-03-22T22:30:51.000Z,,,
nanocube.io | NFT alerts #2,@nanocubealerts2,"Mutant   Ape   Yacht Club  #6348 sold for 21.45 ETH! ($64534.26)

-  https:// 786628fea6478f785a6d7e704777c86a7c6/6348 … -  https:// 60e4d786628fea6478f785a6d7e704777c86a7c6/6348 … Rarity  : #13048/18022 #mayc   #mutantape    #mutantapeclub   #nft   #nanocube",2022-03-22T22:30:44.000Z,1,,4
Edward Green,@CoachEGreen,listing:  Mutant   Ape   Yacht Club  #3098 - Ξ26.49,2022-03-22T22:28:26.000Z,,2,1
NFT_Analyzer,@NFT_Analyzer,listing:  Mutant   Ape   Yacht Club  #3098 - Ξ26.49,2022-03-22T22:28:26.000Z,,2,
nanocube.io | NFT alerts #2,@nanocubealerts2,"Mutant   Ape   Yacht Club  #7991 sold for 22.4 ETH! ($67523.23)

-  https:// 786628fea6478f785a6d7e704777c86a7c6/7991 … -  https:// 60e4d786628fea6478f785a6d7e704777c86a7c6/7991 … Rarity  : #14422/18022 #mayc   #mutantape    #mutantapeclub   #nft   #nanocube",2022-03-22T22:10:03.000Z,,1,1
NFT Tracker SOLE Tools,@soletoolsapp,"More here:  https:// Ξ60     CyberKongz (#355)
Ξ33     VeeFriends (#1123)
Ξ30      Mutant   Ape   Yacht Club  (#13467) #Sandbox   #DeFiWorld   #OpenSeaCollections   #Fiji",2022-03-22T22:09:06.000Z,,,
NFT FLOOR PRICE UPDATES,@0xbotfather,"Featured Collection:  @TheLoomSociety Daily floor price update

Cryptopunks: 72.9Ξ (  0.55%)
Bored  Ape  YC: 101.69Ξ (  0.0%) Mutant   Ape   Yacht Club : 21.2Ξ (  -5.78%)
CLONE X  X TAKASHI MURAKAMI: 14.85Ξ (  4.58%)
VeeFriends: 16.5Ξ (  1.23%)",2022-03-22T22:06:57.000Z,1,,
NFT Whale Alert,@nftwhalealert,"Hourly Top Volume Mutant   Ape   Yacht Club : Ξ142.77 ($430,228.83)
Bored  Ape   Yacht Club : Ξ107.00 ($322,438.08)
CyberBrokers: Ξ79.62 ($239,933.11)
Mini Supers: Ξ64.44 ($194,174.32)
CyberKongz: Ξ60.00 ($180,806.40)",2022-03-22T22:00:07.000Z,,1,7
nanocube.io | NFT alerts #2,@nanocubealerts2,"Mutant   Ape   Yacht Club  #1458 sold for 23.29 ETH! ($70167.41)

-  https:// 786628fea6478f785a6d7e704777c86a7c6/1458 … -  https:// 60e4d786628fea6478f785a6d7e704777c86a7c6/1458 … Rarity  : #6556/18022 #mayc   #mutantape    #mutantapeclub   #nft   #nanocube",2022-03-22T21:41:58.000Z,1,,2
Trengible - Discover the nft trends,@Trengible," - alibayboy just bought #22696 for 21.99 ETH ($65,860.71)

Collection:  Mutant   Ape   Yacht Club Date: 2022-03-22 21:39:57 (GMT 0)

Detail:  https:// ht-club/22696-0x60e4d786628fea6478f785a6d7e704777c86a7c6-22696 …",2022-03-22T21:41:13.000Z,,,
Trengible - Discover the nft trends,@Trengible," - THENFTINVADER just bought #13467 for 30 ETH ($89,850.90)

Collection:  Mutant   Ape   Yacht Club Date: 2022-03-22 21:38:58 (GMT 0)

Detail:  https:// ht-club/13467-0x60e4d786628fea6478f785a6d7e704777c86a7c6-13467 …",2022-03-22T21:40:27.000Z,,,
nanocube.io | NFT alerts #2,@nanocubealerts2,"Mutant   Ape   Yacht Club  #8889 sold for 22.5 ETH! ($67522.95)

-  https:// 786628fea6478f785a6d7e704777c86a7c6/8889 … -  https:// 60e4d786628fea6478f785a6d7e704777c86a7c6/8889 … Rarity  : #7552/18022 #mayc   #mutantape    #mutantapeclub   #nft   #nanocube",2022-03-22T21:05:30.000Z,,,
NFT Whale Alert,@nftwhalealert,"Hourly Top Volume
Mini Supers: Ξ61.33 ($184,115.63) Mutant   Ape   Yacht Club : Ξ46.43 ($139,388.43)
MURI by Haus: Ξ36.86 ($110,670.15)
Doodles: Ξ26.31 ($78,985.78)
Cool Cats NFT: Ξ24.62 ($73,912.19)
SmallBrosNFT: Ξ23.31 ($69,978.82)",2022-03-22T21:00:08.000Z,,1,9
Mintalytics,@mintalytics,Top 10: 1d Volume   @BoredApeYC  1756.35 ETH Mutant   Ape   Yacht Club  1233.84 ETH @goopdoods  1161.33 ETH @larvalabs  866.2 ETH @MuriNFT  775.02 ETH @worldofwomennft  771.94 ETH @AzukiZen  762.51 ETH @RTFKTstudios  559.46 ETH @doodles  528.17 ETH @raidparty  527.97 ETH,2022-03-22T20:45:09.000Z,,,
Trengible - Discover the nft trends,@Trengible," - shazi just bought #9462 for 21.44 ETH ($64,213.44)

Collection:  Mutant   Ape   Yacht Club Date: 2022-03-22 20:40:51 (GMT 0)

Detail:  https:// ht-club/9462-0x60e4d786628fea6478f785a6d7e704777c86a7c6-9462 …",2022-03-22T20:42:19.000Z,,,
NFT Monitor,@NFT_Monitor,  Mutant   Ape   Yacht Club  |  #MAYC   #NFT #9462 sold for 21.44 ETH (64.21K $)   https:// 786628fea6478f785a6d7e704777c86a7c6/9462 …,2022-03-22T20:41:10.000Z,,,5
nanocube.io | NFT alerts #2,@nanocubealerts2,"Mutant   Ape   Yacht Club  #9462 sold for 21.44 ETH! ($64387.75)

-  https:// 786628fea6478f785a6d7e704777c86a7c6/9462 … -  https:// 60e4d786628fea6478f785a6d7e704777c86a7c6/9462 … Rarity  : #13429/18022 #mayc   #mutantape    #mutantapeclub   #nft   #nanocube",2022-03-22T20:41:03.000Z,,,4
Trengible - Discover the nft trends,@Trengible," - 0x899 just bought #8810 for 24.99 ETH ($74,845.80)

Collection:  Mutant   Ape   Yacht Club Date: 2022-03-22 20:27:04 (GMT 0)

Detail:  https:// ht-club/8810-0x60e4d786628fea6478f785a6d7e704777c86a7c6-8810 …",2022-03-22T20:28:12.000Z,,,
Edward Green,@CoachEGreen,listing:  Mutant   Ape   Yacht Club  #2696 - Ξ25.4,2022-03-22T19:29:43.000Z,,,
NFT_Analyzer,@NFT_Analyzer,listing:  Mutant   Ape   Yacht Club  #6233 - Ξ30,2022-03-22T19:28:11.000Z,,,
Edward Green,@CoachEGreen,listing:  Mutant   Ape   Yacht Club  #6233 - Ξ30,2022-03-22T19:28:11.000Z,,,
NFT_Analyzer,@NFT_Analyzer,listing:  Mutant   Ape   Yacht Club  #8408 - Ξ24.99,2022-03-22T19:23:06.000Z,,,1
Edward Green,@CoachEGreen,listing:  Mutant   Ape   Yacht Club  #8408 - Ξ24.99,2022-03-22T19:23:06.000Z,,,
Edward Green,@CoachEGreen,listing:  Mutant   Ape   Yacht Club  #6600 - Ξ21.88,2022-03-22T19:22:01.000Z,,,
NFT_Analyzer,@NFT_Analyzer,listing:  Mutant   Ape   Yacht Club  #6600 - Ξ21.88,2022-03-22T19:22:01.000Z,,,
NFT_Analyzer,@NFT_Analyzer,listing:  Mutant   Ape   Yacht Club  #10444 - Ξ23.39,2022-03-22T19:21:57.000Z,,,
nanocube.io | NFT alerts #2,@nanocubealerts2,"Mutant   Ape   Yacht Club  #6600 sold for 26.5 ETH! ($79384.20)

-  https:// 786628fea6478f785a6d7e704777c86a7c6/6600 … -  https:// 60e4d786628fea6478f785a6d7e704777c86a7c6/6600 … Rarity  : #16899/18022 #mayc   #mutantape    #mutantapeclub   #nft   #nanocube",2022-03-22T18:53:05.000Z,,,2
Mike T,@_miketriumph_,In my mind i literally read it out fully as  mutant   ape   yacht club,2022-03-22T18:45:59.000Z,1,,2
Trengible - Discover the nft trends,@Trengible," - 0x02d just bought #8293 for 21.45 ETH ($64,429.37)

Collection:  Mutant   Ape   Yacht Club Date: 2022-03-22 18:35:20 (GMT 0)

Detail:  https:// ht-club/8293-0x60e4d786628fea6478f785a6d7e704777c86a7c6-8293 …",2022-03-22T18:36:16.000Z,,,
NFT Monitor,@NFT_Monitor,  Mutant   Ape   Yacht Club  |  #MAYC   #NFT #8293 sold for 21.45 ETH (64.43K $)   https:// 786628fea6478f785a6d7e704777c86a7c6/8293 …,2022-03-22T18:35:38.000Z,,1,1
nanocube.io | NFT alerts #2,@nanocubealerts2,"Mutant   Ape   Yacht Club  #8293 sold for 21.45 ETH! ($64251.12)

-  https:// 786628fea6478f785a6d7e704777c86a7c6/8293 … -  https:// 60e4d786628fea6478f785a6d7e704777c86a7c6/8293 … Rarity  : #14117/18022 #mayc   #mutantape    #mutantapeclub   #nft   #nanocube",2022-03-22T18:35:24.000Z,,,1
NFT FLOOR PRICE UPDATES,@0xbotfather,"Featured Collection:  @TheLoomSociety Daily floor price update

Cryptopunks: 73.45Ξ (  2.08%)
Bored  Ape  YC: 101.0Ξ (  1.01%) Mutant   Ape   Yacht Club : 21.2Ξ (  -5.78%)
CLONE X  X TAKASHI MURAKAMI: 14.2Ξ (  0.0%)
VeeFriends: 16.6Ξ (  1.85%)",2022-03-22T18:06:53.000Z,1,,
NFT Valuations Bot,@NFTValBot,"Top 20 collections market cap: 1. Bored  Ape   Yacht Club : Ξ1,257,049 | $3.78B
2. CryptoPunks: Ξ1,242,555 | $3.74B
3.  Mutant   Ape   Yacht Club : Ξ483,777 | $1.45B
4. CLONE X x TAKASHI MURAKAMI: Ξ457,765 | $1.38B
5. Chromie Squiggle: Ξ420,103 | $1.26B",2022-03-22T18:00:14.000Z,1,,
NFT Whale Alert,@nftwhalealert,"Hourly Top Volume
Bored  Ape   Yacht Club : Ξ315.00 ($946,392.30)
SmallBrosNFT: Ξ126.98 ($381,496.51)
XCOPY: Ξ70.81 ($212,758.00) Mutant   Ape   Yacht Club : Ξ66.36 ($199,373.31)
Trippy Toadz NFT: Ξ58.24 ($174,983.95)",2022-03-22T18:00:08.000Z,,2,5
Trengible - Discover the nft trends,@Trengible," - SecretBossBoss just bought #19412 for 21.99 ETH ($66,017.28)

Collection:  Mutant   Ape   Yacht Club Date: 2022-03-22 17:38:23 (GMT 0)

Detail:  https:// ht-club/19412-0x60e4d786628fea6478f785a6d7e704777c86a7c6-19412 …",2022-03-22T17:39:11.000Z,,,1
Trengible - Discover the nft trends,@Trengible," - TyphoNFT just bought #6233 for 23.3 ETH ($69,950.10)

Collection:  Mutant   Ape   Yacht Club Date: 2022-03-22 16:44:48 (GMT 0)

Detail:  https:// ht-club/6233-0x60e4d786628fea6478f785a6d7e704777c86a7c6-6233 …",2022-03-22T16:46:18.000Z,,,1
NFT Monitor,@NFT_Monitor,  Mutant   Ape   Yacht Club  |  #MAYC   #NFT #6233 sold for 23.3 ETH (69.95K $)   https:// 786628fea6478f785a6d7e704777c86a7c6/6233 …,2022-03-22T16:45:18.000Z,1,,1
nanocube.io | NFT alerts #2,@nanocubealerts2,"Mutant   Ape   Yacht Club  #6233 sold for 23.3 ETH! ($70006.71)

-  https:// 786628fea6478f785a6d7e704777c86a7c6/6233 … -  https:// 60e4d786628fea6478f785a6d7e704777c86a7c6/6233 … Rarity  : #15800/18022 #mayc   #mutantape    #mutantapeclub   #nft   #nanocube",2022-03-22T16:45:12.000Z,1,1,3
NFT Monitor,@NFT_Monitor,  Mutant   Ape   Yacht Club  |  #MAYC   #NFT #11920 sold for 22 ETH (66.05K $)   https:// 786628fea6478f785a6d7e704777c86a7c6/11920 …,2022-03-22T16:36:15.000Z,,2,2
NFT_Analyzer,@NFT_Analyzer,listing:  Mutant   Ape   Yacht Club  #9509 - Ξ38,2022-03-22T16:35:23.000Z,,1,
Edward Green,@CoachEGreen,listing:  Mutant   Ape   Yacht Club  #9509 - Ξ38,2022-03-22T16:35:23.000Z,,1,
Edward Green,@CoachEGreen,listing:  Mutant   Ape   Yacht Club  #2160 - Ξ32.33289999999899,2022-03-22T16:34:04.000Z,,,
NFT_Analyzer,@NFT_Analyzer,listing:  Mutant   Ape   Yacht Club  #25322 - Ξ29,2022-03-22T16:15:32.000Z,,1,
Edward Green,@CoachEGreen,listing:  Mutant   Ape   Yacht Club  #25322 - Ξ29,2022-03-22T16:15:32.000Z,,1,
NFT_Analyzer,@NFT_Analyzer,listing:  Mutant   Ape   Yacht Club  #994 - Ξ28,2022-03-22T16:15:20.000Z,,1,
Edward Green,@CoachEGreen,listing:  Mutant   Ape   Yacht Club  #994 - Ξ28,2022-03-22T16:15:20.000Z,,1,
NFT_Analyzer,@NFT_Analyzer,listing:  Mutant   Ape   Yacht Club  #2160 - Ξ32.332999999999,2022-03-22T16:13:57.000Z,,,
Edward Green,@CoachEGreen,listing:  Mutant   Ape   Yacht Club  #2160 - Ξ32.332999999999,2022-03-22T16:13:57.000Z,,,
NftsRankingBot,@NftsRankingBot,"collab  @cybotz_nft  #NftsRankingBot   #ETH   #Opensea   #NFTs Top 10  #NFT  sales in last hour

26.50 eth   Mutant   Ape   Yacht Club  7244
23.85 eth   Mutant   Ape   Yacht Club  1168
23.00 eth   Mutant   Ape   Yacht Club  5431
21.97 eth   Mutant   Ape   Yacht Club  5041
21.50 eth  CloneX #4222",2022-03-22T16:10:35.000Z,2,2,9
NFT Tracker SOLE Tools,@soletoolsapp,"More here:  https:// Ξ26.5    Mutant   Ape   Yacht Club  (#7244)
Ξ24.5    Mutant   Ape   Yacht Club  (#6470)
Ξ23.85   Mutant   Ape   Yacht Club  (#1168) #NFTShill   #CryptoMania   #ETH   #Greenland",2022-03-22T16:09:03.000Z,,,
NFT Monitor,@NFT_Monitor,  Mutant   Ape   Yacht Club  |  #MAYC   #NFT #6470 sold for 24.5 ETH (73.55K $)   https:// 786628fea6478f785a6d7e704777c86a7c6/6470 …,2022-03-22T15:30:23.000Z,,,
